player_name,player_id,id_num
Willie Green,greenwi01,854
Zhaire Smith,smithzh01,855
Johnathan Williams,willijo04,856
Glen Rice,ricegl02,857
Jahlil Okafor,okafoja01,858
Craig Sword,swordcr01,859
Stephen Jackson,jacksst02,860
Tahjere McCall,mccalta01,861
Tony Mitchell,mitchto03,862
Jason Maxiell,maxieja01,863
Henry Ellenson,ellenhe01,864
Arinze Onuaku,onuakar01,865
Archie Goodwin,goodwar01,866
Jaylen Morris,morrija01,867
Gabriel Lundberg,lundbga01,868
Zeke Nnaji,nnajize01,869
Josh Childress,childjo01,870
Nigel Hayes,hayesni01,871
Amile Jefferson,jeffeam01,872
Keith Bogans,boganke01,873
Eric Mika,mikaer01,874
Tim Quarterman,quartti01,875
Chris Copeland,copelch01,876
Patrick Williams,willipa01,877
Ray McCallum,mccalra01,878
Dusty Hannahs,hannadu01,879
Cameron Reynolds,reynoca01,880
Hilton Armstrong,armsthi01,881
Norvel Pelle,pelleno01,882
Mitchell Creek,creekmi01,883
Elliot Williams,williel01,884
Thomas Welsh,welshth01,885
Usman Garuba,garubus01,886
Lamar Stevens,stevela01,887
Reggie Williams,willire02,888
Marko Simonovic,simonma01,889
Marques Bolden,boldema01,890
Udonis Haslem,hasleud01,891
Xavier Silas,silasxa01,892
Alen Smailagic,smailal01,893
Demetrius Jackson,jacksde01,894
Jarrell Brantley,brantja01,895
Jonathan Gibson,gibsojo01,896
Kostas Antetokounmpo,antetko01,897
Dalano Banton,bantoda01,898
Reggie Evans,evansre01,899
Vincent Hunter,huntevi01,900
Chris McCullough,mcculch01,901
Gabe York,yorkga01,902
Killian Tillie,tilliki02,903
Devyn Marble,marblde01,904
John Lucas III,lucasjo02,905
Justin James,jamesju01,906
Matt Costello,costema01,907
BJ Johnson,johnsbj01,908
Malik Newman,newmama01,909
Armoni Brooks,brookar01,910
Jalen Lecque,lecquja01,911
Sasha Kaun,kaunsa01,912
Dewan Hernandez,hernade01,913
Anthony Brown,brownan02,914
John Jenkins,jenkijo01,915
Austin Daye,dayeau01,916
MJ Walker,walkemj01,917
Vlatko Cancar,cancavl01,918
Russ Smith,smithru01,919
Walter Lemon Jr.,lemonwa01,920
Matt Williams Jr.,willima05,921
Emanuel Terry,terryem01,922
Jerome Robinson,robinje01,923
Dahntay Jones,jonesda02,924
James Young,youngja01,925
Allonzo Trier,trieral01,926
Neemias Queta,quetane01,927
Angel Delgado,delgaan01,928
Ignas Brazdeikis,brazdig01,929
Chris Silva,silvach01,930
Devin Cannady,cannade01,931
Coty Clarke,clarkco01,932
Jordan Schakel,schakjo01,933
Travis Outlaw,outlatr01,934
Isaiah Hicks,hicksis01,935
Brandon Davies,daviebr01,936
Javin DeLaurier,delauja01,937
Mike Tobey,tobeymi01,938
Trevon Scott,scotttr01,939
Justin Patton,pattoju01,940
Carrick Felix,felixca01,941
Trevon Duval,duvaltr01,942
Erick Green,greener01,943
T.J. Leaf,leaftj01,944
Jarell Eddie,eddieja01,945
DJ Stephens,stephdj01,946
Greg Smith,smithgr02,947
Jarrett Culver,culveja01,948
Dexter Pittman,pittmde01,949
Cassius Stanley,stanlca01,950
Deividas Sirvydis,sirvyde01,951
Grant Riller,rillegr01,952
Marcus Paige,paigema01,953
Jarell Martin,martija01,954
Maalik Wayns,waynsma01,955
Sim Bhullar,bhullsi01,956
Scottie Lewis,lewissc01,957
Mason Jones,jonesma05,958
Jarrod Uthoff,uthofja01,959
Kobi Simmons,simmoko01,960
Nigel Williams-Goss,willini01,961
Tyler Davis,davisty01,962
J.P. Macura,macurjp01,963
Edmond Sumner,sumneed01,964
Okaro White,whiteok01,965
David Johnson,johnsda08,966
DeJon Jarreau,jarrede01,967
Aaron Gray,grayaa01,968
Ahmad Caver,caverah01,969
Rakeem Christmas,chrisra01,970
Feron Hunt,huntfe01,971
Jordan Loyd,loydjo01,972
Amida Brimah,brimaam01,973
DJ White,whitedj01,974
Cameron Oliver,oliveca01,975
Paris Bass,basspa01,976
Robert Franks,frankro01,977
John Holland,hollajo02,978
Jaime Echenique,echenja01,979
Anthony Lamb,lamban01,980
James Anderson,anderja01,981
Dragan Bender,bendedr01,982
Jaylen Adams,adamsja01,983
Luca Vildoza,vildolu01,984
Kalin Lucas,lucaska01,985
Nicolas Brussino,brussni01,986
Moses Wright,wrighmo01,987
Jaylen Hoard,hoardja01,988
Zhou Qi,qizh01,989
Nate Hinton,hintona01,990
Zach Lofton,loftoza01,991
Trey McKinney-Jones,mckintr01,992
Jerrelle Benimon,benimje01,993
Jaden Springer,sprinja01,994
Emmanuel Mudiay,mudiaem01,995
Daryl Macon,maconda01,996
Malcolm Lee,leema01,997
DeVaughn Akoon-Purcell,akoonde01,998
Reggie Hearn,hearnre01,999
Joel Ayayi,ayayijo01,1000
Matt Ryan,ryanma01,1001
Robert Woodard II,woodaro01,1002
Andris Biedrins,biedran01,1003
Damion James,jamesda01,1004
Rob Edwards,edwarro01,1005
Brian Bowen II,bowenbr02,1006
Eric Paschall,pascher01,1007
Elias Harris,harriel01,1008
Justin Robinson,robinju01,1009
Ade Murkey,murkead01,1010
CJ Elleby,ellebcj01,1011
Jahmi'us Ramsey,ramseja01,1012
Tyler Dorsey,dorsety01,1013
Jerome Jordan,jordaje01,1014
Cliff Alexander,alexacl01,1015
Tyler Lydon,lydonty01,1016
Vincent Edwards,edwarvi01,1017
Kendrick Perkins,perkike01,1018
Tyrus Thomas,thomaty01,1019
Eugene Omoruyi,omorueu01,1020
Cam Reddish,reddica01,1021
Vernon Carey Jr.,careyve01,1022
Elijah Bryant,bryanel01,1023
David Wear,wearda01,1024
Sam Merrill,merrisa01,1025
Jason Richardson,richaja01,1026
Jarron Cumberland,cumbeja01,1027
Jordan Sibert,siberjo01,1028
Shaq Buchanan,buchash01,1029
Tyler Hall,hallty01,1030
Ryan Gomes,gomesry01,1031
Keith Appling,applike01,1032
Scotty Hopson,hopsosc01,1033
Derrick Williams,willide02,1034
Lamar Patterson,pattela01,1035
Kyle Guy,guyky01,1036
Mindaugas Kuzminskas,kuzmimi01,1037
Sheldon Mac,mcclesh01,1038
JaQuori McLaughlin,mclauja01,1039
Charles Cooke,cookech01,1040
Marcus Georges-Hunt,georgma01,1041
Gal Mekel,mekelga01,1042
Ashton Hagans,haganas01,1043
Shane Edwards,edwarsh01,1044
KZ Okpala,okpalkz01,1045
Vander Blue,blueva01,1046
Julian Washburn,washbju01,1047
JJ O'Brien,obriejj01,1048
Jameel Warney,warneja01,1049
Duane Washington Jr.,washidu02,1050
Jacob Pullen,pulleja01,1051
Will Cherry,cherrwi01,1052
Royal Ivey,iveyro01,1053
Stanton Kidd,kiddst01,1054
Donte Grantham,grantdo01,1055
Damien Wilkins,wilkida02,1056
Luka Garza,garzalu01,1057
Kyle Alexander,alexaky01,1058
Quinndary Weatherspoon,weathqu01,1059
Jarvis Varnado,varnaja01,1060
Dakota Mathias,mathida01,1061
Chris Babb,babbch01,1062
Cat Barber,barbeca01,1063
Chris Smith,smithch05,1064
Adreian Payne,paynead01,1065
Anzejs Pasecniks,pasecan01,1066
Erik McCree,mccreer01,1067
Tyler Cook,cookty01,1068
George King,kingge03,1069
Greg Whittington,whittgr01,1070
Carlik Jones,jonesca03,1071
Solomon Jones,jonesso01,1072
Omari Johnson,johnsom01,1073
Marial Shayok,shayoma01,1074
Jon Teske,teskejo01,1075
Jeremy Pargo,pargoje01,1076
Melvin Ely,elyme01,1077
McKinley Wright IV,wrighmc01,1078
Cassius Winston,winstca01,1079
Joe Chealey,chealjo01,1080
Alex Kirk,kirkal01,1081
Ty-Shon Alexander,alexaty01,1082
Ivan Rabb,rabbiv01,1083
Shamorie Ponds,pondssh01,1084
Darrun Hilliard,hillida01,1085
Ben Moore,moorebe01,1086
Mac McClung,mccluma01,1087
Shayne Whittington,whittsh01,1088
Malik Fitts,fittsma01,1089
Will Magnay,magnawi01,1090
Michael Gbinije,gbinimi01,1091
Patrick McCaw,mccawpa01,1092
RJ Nembhard Jr.,nembhrj01,1093
Carsen Edwards,edwarca01,1094
David Duke Jr.,dukeda01,1095
Darius Johnson-Odom,johnsda03,1096
Mustafa Shakur,shakumu01,1097
Josh Reaves,reavejo02,1098
Daniel Oturu,oturuda01,1099
Petr Cornelie,cornepe01,1100
Glen Davis,davisgl01,1101
Malachi Richardson,richama01,1102
Duje Dukan,dukandu01,1103
Aaron Harrison,harriaa01,1104
Aleksej Pokusevski,pokusal01,1105
Zylan Cheatham,cheatzy01,1106
Earl Clark,clarkea01,1107
Jay Scrubb,scrubja01,1108
Devon Hall,hallde01,1109
Arnoldas Kulboka,kulboar01,1110
Royce White,whitero03,1111
Bol Bol,bolbo01,1112
Andre Dawkins,dawkian01,1113
Sebastian Telfair,telfase01,1114
Charlie Villanueva,villach01,1115
Luis Montero,montelu01,1116
Leandro Bolmaro,bolmale01,1117
Jordan Goodwin,goodwjo01,1118
Caleb Swanigan,swanica01,1119
Jontay Porter,portejo01,1120
Ray Spalding,spaldra01,1121
Chimezie Metu,metuch01,1122
Jamaal Franklin,frankja01,1123
Bryce Dejean-Jones,dejeabr01,1124
Quinn Cook,cookqu01,1125
Chinanu Onuaku,onuakch01,1126
Xavier Sneed,sneedxa01,1127
Jaysean Paige,paigeja01,1128
Ben Bentil,bentibe01,1129
Wayne Selden,seldewa01,1130
Chaundee Brown Jr.,brownch05,1131
Tariq Owens,owensta01,1132
Josh Gray,grayjo01,1133
Marquis Teague,teaguma01,1134
Jalen Jones,jonesja04,1135
Manny Harris,harrima01,1136
Nicolas Laprovittola,laproni01,1137
Melvin Frazier Jr.,frazime01,1138
Zach Norvell Jr.,norveza01,1139
Justin Harper,harpeju01,1140
Greg Oden,odengr01,1141
Cameron Bairstow,bairsca01,1142
Gary Neal,nealga01,1143
Javonte Smart,smartja01,1144
Yves Pons,ponsyv01,1145
Shannon Brown,brownsh01,1146
Micah Potter,pottemi01,1147
Nate Darling,darlina01,1148
Kyle Wiltjer,wiltjky01,1149
Josh Powell,poweljo01,1150
Aaron Henry,henryaa01,1151
James Nunnally,nunnaja01,1152
Jerel McNeal,mcneaje01,1153
Ike Anigbogu,anigbik01,1154
Jeff Ayres,pendeje02,1155
Larry Drew II,drewla02,1156
Isaac Humphries,humphis01,1157
Jabari Bird,birdja01,1158
Paul Zipser,zipsepa01,1159
Bobby Brown,brownbo02,1160
Orlando Johnson,johnsor01,1161
Marshall Plumlee,plumlma02,1162
Robert Sacre,sacrero01,1163
Antawn Jamison,jamisan01,1164
Myles Powell,powelmy01,1165
William Howard,howarwi01,1166
Bryce Cotton,cottobr01,1167
Rawle Alkins,alkinra01,1168
Vic Law,lawvi01,1169
Dionte Christmas,chrisdi01,1170
Damien Inglis,inglida01,1171
Lonnie Walker IV,walkelo01,1172
Elijah Hughes,hugheel01,1173
Antonius Cleveland,clevean01,1174
Tyler Cavanaugh,cavanty01,1175
Brendan Haywood,haywobr01,1176
Joe Young,youngjo01,1177
Terrance Ferguson,fergute01,1178
Kevin Knox II,knoxke01,1179
Cleanthony Early,earlycl01,1180
Chris Clemons,clemoch01,1181
Kenyon Martin Jr.,martike04,1182
Isaiah Briscoe,briscis01,1183
Haywood Highsmith,highsha01,1184
Vincent Poirier,poirivi01,1185
JT Thor,thorjt01,1186
Brandon Boston Jr.,bostobr01,1187
Briante Weber,weberbr01,1188
Justin Wright-Foreman,wrighju02,1189
Nick Richards,richani01,1190
Steve Nash,nashst01,1191
Kay Felder,feldeka01,1192
Isaiah Todd,toddis01,1193
Milton Doyle,doylemi01,1194
Marcus Garrett,garrema01,1195
Brandon Rush,rushbr01,1196
Bonzie Colson,colsobo01,1197
Branden Dawson,dawsobr01,1198
Joe Wieskamp,wieskjo01,1199
Aleem Ford,fordal03,1200
Greg Stiemsma,stiemgr01,1201
Omari Spellman,spellom01,1202
Jeremiah Robinson-Earl,robinje02,1203
James Webb III,webbja01,1204
Kevin Hervey,herveke01,1205
Diamond Stone,stonedi01,1206
Billy Garrett,garrebi01,1207
Hamady Ndiaye,ndiayha01,1208
Harry Giles III,gilesha01,1209
Jeff Dowtin,dowtije01,1210
Kai Jones,joneska01,1211
Deng Adel,adelde01,1212
Darius Morris,morrida01,1213
Damjan Rudez,rudezda01,1214
Ognjen Kuzmic,kuzmiog01,1215
Alex Poythress,poythal01,1216
Patrick Christopher,chrispa01,1217
Trayvon Palmer,palmetr01,1218
Sean McDermott,mcderse01,1219
Johnny O'Bryant III,obryajo01,1220
Jordan Bone,bonejo01,1221
Anthony Bennett,bennean01,1222
Drew Gordon,gordodr01,1223
Jeremy Tyler,tylerje01,1224
Malcolm Thomas,thomama01,1225
Aaron Jackson,jacksaa01,1226
Tibor Pleiss,pleisti01,1227
Ben Gordon,gordobe01,1228
Moses Moody,moodymo01,1229
London Perrantes,perralo01,1230
Admiral Schofield,schofad01,1231
Arnett Moultrie,moultar01,1232
Vitor Faverani,favervi01,1233
Zoran Dragic,dragizo01,1234
Kevin Pangos,pangoke01,1235
Jalen Johnson,johnsja05,1236
Keljin Blevins,blevike01,1237
Nico Mannion,mannini01,1238
Joffrey Lauvergne,lauvejo01,1239
Santi Aldama,aldamsa01,1240
Didi Louzada,louzama01,1241
Peyton Siva,sivape01,1242
Tyler Bey,beyty01,1243
Antonio Blakeney,blakean01,1244
Viacheslav Kravtsov,kravtvi01,1245
Lindell Wigginton,wiggili01,1246
Karim Mane,maneka01,1247
Daniel Ochefu,ochefda01,1248
Grant Jerrett,jerregr01,1249
Doron Lamb,lambdo01,1250
Jamorko Pickett,pickeja01,1251
Sharife Cooper,coopesh01,1252
Patricio Garino,garinpa01,1253
Will Bynum,bynumwi01,1254
Xavier Rathan-Mayes,rathaxa01,1255
Ronnie Brewer,brewero02,1256
Earl Watson,watsoea01,1257
Tony Wroten,wroteto01,1258
Reggie Perry,perryre01,1259
Marko Guduric,gudurma01,1260
Jamaal Tinsley,tinslja01,1261
Georgios Papagiannis,papagge01,1262
Aaron Wiggins,wiggiaa01,1263
Daishen Nix,nixda01,1264
Nick Johnson,johnsni01,1265
Erik Murphy,murpher01,1266
AJ Hammons,hammoaj01,1267
Jared Terrell,terreja01,1268
Rui Hachimura,hachiru01,1269
Jacob Evans,evansja02,1270
Carlos Boozer,boozeca01,1271
Kessler Edwards,edwarke02,1272
Brandon Sampson,sampsbr01,1273
Stephen Zimmerman,zimmest01,1274
Elie Okobo,okoboel01,1275
Zavier Simpson,simpsza01,1276
Tornike Shengelia,shengto01,1277
Andrew Bynum,bynuman01,1278
Brandon Williams,willibr03,1279
Jamel Artis,artisja01,1280
Tre Mann,manntr01,1281
Olivier Sarr,sarrol01,1282
Nemanja Nedovic,nedovne01,1283
Chris Singleton,singlch01,1284
Theo Maledon,maledth01,1285
Hasheem Thabeet,thabeha01,1286
Chauncey Billups,billuch01,1287
Dairis Bertans,bertada02,1288
James Bouknight,bouknja01,1289
Earl Barron,barroea01,1290
Andrew White III,whitean01,1291
Rodney Purvis,purviro01,1292
Jason Collins,collija04,1293
Ayo Dosunmu,dosunay01,1294
Cam Thomas,thomaca02,1295
Sergio Rodriguez,rodrise01,1296
Joshua Primo,primojo01,1297
Jeffery Taylor,tayloje03,1298
Josh Christopher,chrisjo01,1299
Ky Bowman,bowmaky01,1300
Jonathan Kuminga,kuminjo01,1301
Michael Frazier,frazimi01,1302
Keifer Sykes,sykeske01,1303
Vit Krejci,krejcvi01,1304
Killian Hayes,hayeski01,1305
Georgios Kalaitzakis,kalaige01,1306
Diante Garrett,garredi02,1307
Byron Mullens,mulleby01,1308
Sandro Mamukelashvili,mamuksa01,1309
Josh Hall,halljo01,1310
Jabari Brown,brownja01,1311
Tyshawn Taylor,tayloty01,1312
Eric Maynor,maynoer01,1313
Sonny Weems,weemsso01,1314
Jalen Green,greenja05,1315
R.J. Hampton,hamptrj01,1316
Greg Brown III,browngr01,1317
Trendon Watford,watfotr01,1318
Semaj Christon,chrisse01,1319
Keon Johnson,johnske07,1320
James Wiseman,wisemja01,1321
Kevin Knox,knoxke01,1322
