NAME,ABBREV,SEASON,SEASON_ID,TEAM_ID,PLAYER_ID
Juan Toscano-Anderson,GSW,20,22020,9,440.0
Chasson Randle,GSW,20,22020,9,663.0
Ky Bowman,GSW,20,22020,9,1300.0
Jeremy Pargo,GSW,20,22020,9,1076.0
Kevon Looney,GSW,20,22020,9,229.0
Eric Paschall,GSW,20,22020,9,1007.0
Stephen Curry,GSW,19,22019,9,1.0
Kevin Durant,GSW,19,22019,9,7.0
Klay Thompson,GSW,19,22019,9,31.0
Andre Iguodala,GSW,19,22019,9,86.0
Draymond Green,GSW,19,22019,9,5.0
Damion Lee,GSW,19,22019,9,409.0
DeMarcus Cousins,GSW,19,22019,9,36.0
Kevon Looney,GSW,19,22019,9,229.0
Jonas Jerebko,GSW,19,22019,9,255.0
Marcus Derrickson,GSW,19,22019,9,749.0
Shaun Livingston,GSW,19,22019,9,263.0
Quinn Cook,GSW,19,22019,9,1125.0
Andrew Bogut,GSW,19,22019,9,161.0
Alfonzo McKinnie,GSW,19,22019,9,650.0
Damian Jones,GSW,19,22019,9,785.0
Jacob Evans,GSW,19,22019,9,1270.0
Jordan Bell,GSW,19,22019,9,432.0
Stephen Curry,GSW,18,22018,9,1.0
Klay Thompson,GSW,18,22018,9,31.0
Kevin Durant,GSW,18,22018,9,7.0
David West,GSW,18,22018,9,114.0
Andre Iguodala,GSW,18,22018,9,86.0
Draymond Green,GSW,18,22018,9,5.0
Nick Young,GSW,18,22018,9,315.0
Jordan Bell,GSW,18,22018,9,432.0
JaVale McGee,GSW,18,22018,9,336.0
Omri Casspi,GSW,18,22018,9,340.0
Zaza Pachulia,GSW,18,22018,9,194.0
Shaun Livingston,GSW,18,22018,9,263.0
Quinn Cook,GSW,18,22018,9,1125.0
Kevon Looney,GSW,18,22018,9,229.0
Damian Jones,GSW,18,22018,9,785.0
Patrick McCaw,GSW,18,22018,9,1092.0
Stephen Curry,GSW,17,22017,9,1.0
Kevin Durant,GSW,17,22017,9,7.0
Klay Thompson,GSW,17,22017,9,31.0
Draymond Green,GSW,17,22017,9,5.0
JaVale McGee,GSW,17,22017,9,336.0
Andre Iguodala,GSW,17,22017,9,86.0
Zaza Pachulia,GSW,17,22017,9,194.0
David West,GSW,17,22017,9,114.0
Ian Clark,GSW,17,22017,9,781.0
Kevon Looney,GSW,17,22017,9,229.0
James Michael McAdoo,GSW,17,22017,9,834.0
Anderson Varejao,GSW,17,22017,9,108.0
Shaun Livingston,GSW,17,22017,9,263.0
Damian Jones,GSW,17,22017,9,785.0
Patrick McCaw,GSW,17,22017,9,1092.0
Stephen Curry,GSW,16,22016,9,1.0
Draymond Green,GSW,16,22016,9,5.0
Klay Thompson,GSW,16,22016,9,31.0
Andrew Bogut,GSW,16,22016,9,161.0
Festus Ezeli,GSW,16,22016,9,480.0
Andre Iguodala,GSW,16,22016,9,86.0
Harrison Barnes,GSW,16,22016,9,243.0
Leandro Barbosa,GSW,16,22016,9,743.0
Shaun Livingston,GSW,16,22016,9,263.0
Marreese Speights,GSW,16,22016,9,431.0
Ian Clark,GSW,16,22016,9,781.0
James Michael McAdoo,GSW,16,22016,9,834.0
Brandon Rush,GSW,16,22016,9,1196.0
Kevon Looney,GSW,16,22016,9,229.0
Stephen Curry,GSW,15,22015,9,1.0
Draymond Green,GSW,15,22015,9,5.0
Klay Thompson,GSW,15,22015,9,31.0
Andrew Bogut,GSW,15,22015,9,161.0
Andre Iguodala,GSW,15,22015,9,86.0
Leandro Barbosa,GSW,15,22015,9,743.0
Justin Holiday,GSW,15,22015,9,205.0
Harrison Barnes,GSW,15,22015,9,243.0
Marreese Speights,GSW,15,22015,9,431.0
David Lee,GSW,15,22015,9,175.0
Shaun Livingston,GSW,15,22015,9,263.0
James Michael McAdoo,GSW,15,22015,9,834.0
Festus Ezeli,GSW,15,22015,9,480.0
Ognjen Kuzmic,GSW,15,22015,9,1215.0
Brandon Rush,GSW,15,22015,9,1196.0
Stephen Curry,GSW,14,22014,9,1.0
Klay Thompson,GSW,14,22014,9,31.0
Andre Iguodala,GSW,14,22014,9,86.0
David Lee,GSW,14,22014,9,175.0
Draymond Green,GSW,14,22014,9,5.0
Andrew Bogut,GSW,14,22014,9,161.0
Marreese Speights,GSW,14,22014,9,431.0
Hilton Armstrong,GSW,14,22014,9,881.0
Jermaine O'Neal,GSW,14,22014,9,582.0
Harrison Barnes,GSW,14,22014,9,243.0
Ognjen Kuzmic,GSW,14,22014,9,1215.0
Nemanja Nedovic,GSW,14,22014,9,1283.0
Brad Wanamaker,GSW,21,22021,9,534.0
Briante Weber,GSW,17,22017,9,1188.0
Willie Cauley-Stein,GSW,20,22020,9,390.0
Kent Bazemore,GSW,14,22014,9,262.0
Toney Douglas,GSW,14,22014,9,559.0
D'Angelo Russell,GSW,20,22020,9,113.0
Jacob Evans,GSW,20,22020,9,1270.0
Alec Burks,GSW,20,22020,9,115.0
Glenn Robinson III,GSW,20,22020,9,567.0
Dewayne Dedmon,GSW,14,22014,9,298.0
Jason Thompson,GSW,16,22016,9,488.0
Alperen Sengun,HOU,23,22023,10,738.0
Kenyon Martin Jr.,HOU,23,22023,10,1182.0
Jalen Green,HOU,23,22023,10,1315.0
Kevin Porter Jr.,HOU,23,22023,10,360.0
Bruno Fernando,HOU,23,22023,10,838.0
Eric Gordon,HOU,23,22023,10,149.0
Usman Garuba,HOU,23,22023,10,886.0
Jae'Sean Tate,HOU,23,22023,10,277.0
Josh Christopher,HOU,23,22023,10,1299.0
Boban Marjanovic,HOU,23,22023,10,429.0
Daishen Nix,HOU,23,22023,10,1264.0
Garrison Mathews,HOU,23,22023,10,173.0
Christian Wood,HOU,22,22022,10,186.0
Jae'Sean Tate,HOU,22,22022,10,277.0
Kevin Porter Jr.,HOU,22,22022,10,360.0
Jalen Green,HOU,22,22022,10,1315.0
Garrison Mathews,HOU,22,22022,10,173.0
Trevelin Queen,HOU,22,22022,10,820.0
Eric Gordon,HOU,22,22022,10,149.0
Usman Garuba,HOU,22,22022,10,886.0
David Nwaba,HOU,22,22022,10,419.0
Alperen Sengun,HOU,22,22022,10,738.0
Josh Christopher,HOU,22,22022,10,1299.0
Kenyon Martin Jr.,HOU,22,22022,10,1182.0
Daishen Nix,HOU,22,22022,10,1264.0
Christian Wood,HOU,21,22021,10,186.0
Khyri Thomas,HOU,21,22021,10,554.0
Eric Gordon,HOU,21,22021,10,149.0
Jae'Sean Tate,HOU,21,22021,10,277.0
John Wall,HOU,21,22021,10,44.0
David Nwaba,HOU,21,22021,10,419.0
Cameron Oliver,HOU,21,22021,10,975.0
Armoni Brooks,HOU,21,22021,10,910.0
Sterling Brown,HOU,21,22021,10,686.0
Anthony Lamb,HOU,21,22021,10,980.0
Kevin Porter Jr.,HOU,21,22021,10,360.0
Ray Spalding,HOU,21,22021,10,1121.0
Bruno Caboclo,HOU,21,22021,10,627.0
Justin Patton,HOU,21,22021,10,940.0
Danuel House Jr.,HOU,21,22021,10,379.0
Kenyon Martin Jr.,HOU,21,22021,10,1182.0
James Harden,HOU,20,22020,10,3.0
Russell Westbrook,HOU,20,22020,10,12.0
Chris Clemons,HOU,20,22020,10,1181.0
Eric Gordon,HOU,20,22020,10,149.0
Clint Capela,HOU,20,22020,10,56.0
Ben McLemore,HOU,20,22020,10,308.0
P.J. Tucker,HOU,20,22020,10,240.0
Isaiah Hartenstein,HOU,20,22020,10,310.0
Ryan Anderson,HOU,20,22020,10,168.0
Austin Rivers,HOU,20,22020,10,452.0
Thabo Sefolosha,HOU,20,22020,10,314.0
Luc Mbah a Moute,HOU,20,22020,10,188.0
Tyson Chandler,HOU,20,22020,10,109.0
William Howard,HOU,20,22020,10,1166.0
Michael Frazier II,HOU,20,22020,10,1302.0
Danuel House Jr.,HOU,20,22020,10,379.0
James Harden,HOU,19,22019,10,3.0
Chris Paul,HOU,19,22019,10,4.0
Eric Gordon,HOU,19,22019,10,149.0
Clint Capela,HOU,19,22019,10,56.0
Carmelo Anthony,HOU,19,22019,10,39.0
Gerald Green,HOU,19,22019,10,330.0
Vincent Edwards,HOU,19,22019,10,1017.0
Gary Clark,HOU,19,22019,10,734.0
Danuel House Jr.,HOU,19,22019,10,379.0
Isaiah Hartenstein,HOU,19,22019,10,310.0
P.J. Tucker,HOU,19,22019,10,240.0
Chris Chiozza,HOU,19,22019,10,608.0
Nene Hilario,HOU,19,22019,10,302.0
Chris Paul,HOU,18,22018,10,4.0
James Harden,HOU,18,22018,10,3.0
Eric Gordon,HOU,18,22018,10,149.0
Gerald Green,HOU,18,22018,10,330.0
Trevor Ariza,HOU,18,22018,10,82.0
Luc Mbah a Moute,HOU,18,22018,10,188.0
RJ Hunter,HOU,18,22018,10,795.0
Aaron Jackson,HOU,18,22018,10,1226.0
Ryan Anderson,HOU,18,22018,10,168.0
Chinanu Onuaku,HOU,18,22018,10,1126.0
Clint Capela,HOU,18,22018,10,56.0
Bobby Brown,HOU,18,22018,10,1160.0
Markel Brown,HOU,18,22018,10,683.0
Tim Quarterman,HOU,18,22018,10,875.0
Zhou Qi,HOU,18,22018,10,989.0
Tarik Black,HOU,18,22018,10,405.0
P.J. Tucker,HOU,18,22018,10,240.0
James Harden,HOU,17,22017,10,3.0
Eric Gordon,HOU,17,22017,10,149.0
Patrick Beverley,HOU,17,22017,10,84.0
Ryan Anderson,HOU,17,22017,10,168.0
Trevor Ariza,HOU,17,22017,10,82.0
Sam Dekker,HOU,17,22017,10,469.0
Clint Capela,HOU,17,22017,10,56.0
Montrezl Harrell,HOU,17,22017,10,106.0
Bobby Brown,HOU,17,22017,10,1160.0
Kyle Wiltjer,HOU,17,22017,10,1149.0
Chinanu Onuaku,HOU,17,22017,10,1126.0
Isaiah Taylor,HOU,17,22017,10,599.0
James Harden,HOU,16,22016,10,3.0
Patrick Beverley,HOU,16,22016,10,84.0
Clint Capela,HOU,16,22016,10,56.0
Corey Brewer,HOU,16,22016,10,179.0
Jason Terry,HOU,16,22016,10,341.0
Dwight Howard,HOU,16,22016,10,135.0
Donatas Motiejunas,HOU,16,22016,10,350.0
KJ McDaniels,HOU,16,22016,10,662.0
Montrezl Harrell,HOU,16,22016,10,106.0
Trevor Ariza,HOU,16,22016,10,82.0
Andrew Goudelock,HOU,16,22016,10,755.0
Michael Beasley,HOU,16,22016,10,521.0
Chuck Hayes,HOU,16,22016,10,545.0
Terrence Jones,HOU,16,22016,10,412.0
James Harden,HOU,15,22015,10,3.0
Jason Terry,HOU,15,22015,10,341.0
Patrick Beverley,HOU,15,22015,10,84.0
Dwight Howard,HOU,15,22015,10,135.0
Trevor Ariza,HOU,15,22015,10,82.0
Terrence Jones,HOU,15,22015,10,412.0
Donatas Motiejunas,HOU,15,22015,10,350.0
Francisco Garcia,HOU,15,22015,10,660.0
Clint Capela,HOU,15,22015,10,56.0
Joey Dorsey,HOU,15,22015,10,730.0
Kostas Papanikolaou,HOU,15,22015,10,752.0
Nick Johnson,HOU,15,22015,10,1265.0
James Harden,HOU,14,22014,10,3.0
Troy Daniels,HOU,14,22014,10,467.0
Chandler Parsons,HOU,14,22014,10,95.0
Patrick Beverley,HOU,14,22014,10,84.0
Omri Casspi,HOU,14,22014,10,340.0
Robert Covington,HOU,14,22014,10,37.0
Dwight Howard,HOU,14,22014,10,135.0
Terrence Jones,HOU,14,22014,10,412.0
Francisco Garcia,HOU,14,22014,10,660.0
Jeremy Lin,HOU,14,22014,10,235.0
Donatas Motiejunas,HOU,14,22014,10,350.0
Omer Asik,HOU,14,22014,10,333.0
Josh Powell,HOU,14,22014,10,1150.0
Isaiah Canaan,HOU,14,22014,10,572.0
Greg Smith,HOU,14,22014,10,947.0
James Harden,HOU,21,22021,10,3.0
KJ McDaniels,HOU,17,22017,10,662.0
Daniel Theis,HOU,22,22022,10,321.0
Ronnie Brewer,HOU,14,22014,10,1256.0
Brodric Thomas,HOU,21,22021,10,741.0
Brandon Knight,HOU,19,22019,10,325.0
Marquese Chriss,HOU,19,22019,10,499.0
Aaron Brooks,HOU,14,22014,10,494.0
Ty Lawson,HOU,16,22016,10,93.0
DeMarcus Cousins,HOU,21,22021,10,36.0
D.J. Augustin,HOU,22,22022,10,344.0
Ben McLemore,HOU,21,22021,10,308.0
Tyler Ennis,HOU,17,22017,10,503.0
Corey Brewer,HOU,17,22017,10,179.0
Tarik Black,HOU,15,22015,10,405.0
Briante Weber,HOU,18,22018,10,1188.0
P.J. Tucker,HOU,21,22021,10,240.0
Troy Daniels,HOU,15,22015,10,467.0
Troy Williams,HOU,18,22018,10,641.0
Danuel House Jr.,HOU,22,22022,10,379.0
Gary Clark,HOU,20,22020,10,734.0
Michael Carter-Williams,HOU,19,22019,10,292.0
Mason Jones,HOU,21,22021,10,958.0
James Ennis III,HOU,19,22019,10,435.0
Demetrius Jackson,HOU,18,22018,10,894.0
Isaiah Canaan,HOU,15,22015,10,572.0
Isaiah Canaan,HOU,18,22018,10,572.0
Armoni Brooks,HOU,22,22022,10,910.0
Marcus Thornton,HOU,16,22016,10,417.0
Tyrese Haliburton,IND,23,22023,11,118.0
Buddy Hield,IND,23,22023,11,144.0
Myles Turner,IND,23,22023,11,158.0
Jalen Smith,IND,23,22023,11,605.0
Goga Bitadze,IND,23,22023,11,656.0
Isaiah Jackson,IND,23,22023,11,649.0
James Johnson,IND,23,22023,11,129.0
Aaron Nesmith,IND,23,22023,11,792.0
Chris Duarte,IND,23,22023,11,398.0
Terry Taylor,IND,23,22023,11,748.0
T.J. McConnell,IND,23,22023,11,203.0
Oshae Brissett,IND,23,22023,11,553.0
Myles Turner,IND,22,22022,11,158.0
Malcolm Brogdon,IND,22,22022,11,134.0
Goga Bitadze,IND,22,22022,11,656.0
Isaiah Jackson,IND,22,22022,11,649.0
Chris Duarte,IND,22,22022,11,398.0
Terry Taylor,IND,22,22022,11,748.0
Oshae Brissett,IND,22,22022,11,553.0
T.J. McConnell,IND,22,22022,11,203.0
Duane Washington Jr.,IND,22,22022,11,1050.0
Keifer Sykes,IND,22,22022,11,1303.0
Malcolm Brogdon,IND,21,22021,11,134.0
Domantas Sabonis,IND,21,22021,11,77.0
Myles Turner,IND,21,22021,11,158.0
Kelan Martin,IND,21,22021,11,709.0
Doug McDermott,IND,21,22021,11,518.0
Justin Holiday,IND,21,22021,11,205.0
Oshae Brissett,IND,21,22021,11,553.0
Goga Bitadze,IND,21,22021,11,656.0
Edmond Sumner,IND,21,22021,11,964.0
Jeremy Lamb,IND,21,22021,11,112.0
Cassius Stanley,IND,21,22021,11,950.0
Aaron Holiday,IND,21,22021,11,289.0
JaKarr Sampson,IND,21,22021,11,618.0
T.J. McConnell,IND,21,22021,11,203.0
T.J. Warren,IND,21,22021,11,239.0
Amida Brimah,IND,21,22021,11,973.0
Brian Bowen II,IND,21,22021,11,1006.0
Jalen Lecque,IND,21,22021,11,911.0
Domantas Sabonis,IND,20,22020,11,77.0
Doug McDermott,IND,20,22020,11,518.0
Malcolm Brogdon,IND,20,22020,11,134.0
Aaron Holiday,IND,20,22020,11,289.0
T.J. Warren,IND,20,22020,11,239.0
Victor Oladipo,IND,20,22020,11,18.0
Myles Turner,IND,20,22020,11,158.0
T.J. McConnell,IND,20,22020,11,203.0
Justin Holiday,IND,20,22020,11,205.0
Naz Mitrou-Long,IND,20,22020,11,796.0
Edmond Sumner,IND,20,22020,11,964.0
JaKarr Sampson,IND,20,22020,11,618.0
Jeremy Lamb,IND,20,22020,11,112.0
Alize Johnson,IND,20,22020,11,640.0
T.J. Leaf,IND,20,22020,11,944.0
Brian Bowen II,IND,20,22020,11,1006.0
Goga Bitadze,IND,20,22020,11,656.0
Aaron Holiday,IND,19,22019,11,289.0
Victor Oladipo,IND,19,22019,11,18.0
Bojan Bogdanovic,IND,19,22019,11,257.0
Myles Turner,IND,19,22019,11,158.0
Domantas Sabonis,IND,19,22019,11,77.0
Darren Collison,IND,19,22019,11,89.0
Doug McDermott,IND,19,22019,11,518.0
Thaddeus Young,IND,19,22019,11,103.0
Kyle O'Quinn,IND,19,22019,11,369.0
Alize Johnson,IND,19,22019,11,640.0
Cory Joseph,IND,19,22019,11,207.0
Tyreke Evans,IND,19,22019,11,151.0
T.J. Leaf,IND,19,22019,11,944.0
Edmond Sumner,IND,19,22019,11,964.0
Davon Reed,IND,19,22019,11,593.0
Victor Oladipo,IND,18,22018,11,18.0
Darren Collison,IND,18,22018,11,89.0
Bojan Bogdanovic,IND,18,22018,11,257.0
Thaddeus Young,IND,18,22018,11,103.0
Glenn Robinson III,IND,18,22018,11,567.0
Cory Joseph,IND,18,22018,11,207.0
Myles Turner,IND,18,22018,11,158.0
Domantas Sabonis,IND,18,22018,11,77.0
Lance Stephenson,IND,18,22018,11,291.0
Damien Wilkins,IND,18,22018,11,1056.0
Joe Young,IND,18,22018,11,1177.0
Al Jefferson,IND,18,22018,11,166.0
Alex Poythress,IND,18,22018,11,1216.0
Ike Anigbogu,IND,18,22018,11,1154.0
T.J. Leaf,IND,18,22018,11,944.0
Paul George,IND,17,22017,11,6.0
Myles Turner,IND,17,22017,11,158.0
CJ Miles,IND,17,22017,11,244.0
Thaddeus Young,IND,17,22017,11,103.0
Jeff Teague,IND,17,22017,11,111.0
Glenn Robinson III,IND,17,22017,11,567.0
Al Jefferson,IND,17,22017,11,166.0
Aaron Brooks,IND,17,22017,11,494.0
Georges Niang,IND,17,22017,11,385.0
Rakeem Christmas,IND,17,22017,11,970.0
Monta Ellis,IND,17,22017,11,133.0
Rodney Stuckey,IND,17,22017,11,351.0
Kevin Seraphin,IND,17,22017,11,732.0
Lavoy Allen,IND,17,22017,11,415.0
Joe Young,IND,17,22017,11,1177.0
Paul George,IND,16,22016,11,6.0
George Hill,IND,16,22016,11,102.0
Lavoy Allen,IND,16,22016,11,415.0
Jordan Hill,IND,16,22016,11,490.0
Ian Mahinmi,IND,16,22016,11,328.0
Monta Ellis,IND,16,22016,11,133.0
Solomon Hill,IND,16,22016,11,374.0
CJ Miles,IND,16,22016,11,244.0
Glenn Robinson III,IND,16,22016,11,567.0
Myles Turner,IND,16,22016,11,158.0
Rodney Stuckey,IND,16,22016,11,351.0
Joe Young,IND,16,22016,11,1177.0
Shayne Whittington,IND,16,22016,11,1088.0
George Hill,IND,15,22015,11,102.0
CJ Miles,IND,15,22015,11,244.0
C.J. Watson,IND,15,22015,11,345.0
Damjan Rudez,IND,15,22015,11,1214.0
Luis Scola,IND,15,22015,11,347.0
Rodney Stuckey,IND,15,22015,11,351.0
Lavoy Allen,IND,15,22015,11,415.0
David West,IND,15,22015,11,114.0
Paul George,IND,15,22015,11,6.0
Shayne Whittington,IND,15,22015,11,1088.0
Roy Hibbert,IND,15,22015,11,145.0
Donald Sloan,IND,15,22015,11,647.0
Ian Mahinmi,IND,15,22015,11,328.0
Chris Copeland,IND,15,22015,11,876.0
Solomon Hill,IND,15,22015,11,374.0
Paul George,IND,14,22014,11,6.0
David West,IND,14,22014,11,114.0
Chris Copeland,IND,14,22014,11,876.0
Lance Stephenson,IND,14,22014,11,291.0
Roy Hibbert,IND,14,22014,11,145.0
George Hill,IND,14,22014,11,102.0
C.J. Watson,IND,14,22014,11,345.0
Rasual Butler,IND,14,22014,11,497.0
Ian Mahinmi,IND,14,22014,11,328.0
Luis Scola,IND,14,22014,11,347.0
Solomon Hill,IND,14,22014,11,374.0
Donald Sloan,IND,14,22014,11,647.0
Kelan Martin,IND,22,22022,11,709.0
Caris LeVert,IND,22,22022,11,339.0
Victor Oladipo,IND,21,22021,11,18.0
Danny Granger,IND,14,22014,11,642.0
Torrey Craig,IND,22,22022,11,468.0
Chase Budinger,IND,16,22016,11,596.0
Domantas Sabonis,IND,22,22022,11,77.0
Justin Holiday,IND,22,22022,11,205.0
Jeremy Lamb,IND,22,22022,11,112.0
Orlando Johnson,IND,14,22014,11,1161.0
Brad Wanamaker,IND,22,22022,11,534.0
Paul George,LAC,23,22023,12,6.0
Marcus Morris Sr.,LAC,23,22023,12,334.0
John Wall,LAC,23,22023,12,44.0
Terance Mann,LAC,23,22023,12,265.0
Kawhi Leonard,LAC,23,22023,12,8.0
Ivica Zubac,LAC,23,22023,12,182.0
Robert Covington,LAC,23,22023,12,37.0
Nicolas Batum,LAC,23,22023,12,75.0
Luke Kennard,LAC,23,22023,12,297.0
Moses Brown,LAC,23,22023,12,767.0
Reggie Jackson,LAC,23,22023,12,160.0
Brandon Boston Jr.,LAC,23,22023,12,1187.0
Norman Powell,LAC,23,22023,12,286.0
Amir Coffey,LAC,23,22023,12,464.0
Reggie Jackson,LAC,22,22022,12,160.0
Paul George,LAC,22,22022,12,6.0
Ivica Zubac,LAC,22,22022,12,182.0
Nicolas Batum,LAC,22,22022,12,75.0
Marcus Morris Sr.,LAC,22,22022,12,334.0
Terance Mann,LAC,22,22022,12,265.0
Isaiah Hartenstein,LAC,22,22022,12,310.0
Amir Coffey,LAC,22,22022,12,464.0
Eric Bledsoe,LAC,22,22022,12,41.0
Luke Kennard,LAC,22,22022,12,297.0
Xavier Moon,LAC,22,22022,12,806.0
Brandon Boston Jr.,LAC,22,22022,12,1187.0
Jay Scrubb,LAC,22,22022,12,1108.0
Paul George,LAC,21,22021,12,6.0
Kawhi Leonard,LAC,21,22021,12,8.0
Patrick Beverley,LAC,21,22021,12,84.0
Reggie Jackson,LAC,21,22021,12,160.0
Ivica Zubac,LAC,21,22021,12,182.0
Nicolas Batum,LAC,21,22021,12,75.0
Serge Ibaka,LAC,21,22021,12,105.0
Patrick Patterson,LAC,21,22021,12,193.0
Amir Coffey,LAC,21,22021,12,464.0
Luke Kennard,LAC,21,22021,12,297.0
Marcus Morris Sr.,LAC,21,22021,12,334.0
Terance Mann,LAC,21,22021,12,265.0
Jay Scrubb,LAC,21,22021,12,1108.0
Daniel Oturu,LAC,21,22021,12,1099.0
Malik Fitts,LAC,21,22021,12,1089.0
Kawhi Leonard,LAC,20,22020,12,8.0
Patrick Beverley,LAC,20,22020,12,84.0
Montrezl Harrell,LAC,20,22020,12,106.0
Ivica Zubac,LAC,20,22020,12,182.0
Paul George,LAC,20,22020,12,6.0
Lou Williams,LAC,20,22020,12,81.0
Patrick Patterson,LAC,20,22020,12,193.0
JaMychal Green,LAC,20,22020,12,342.0
Mfiondu Kabengele,LAC,20,22020,12,770.0
Landry Shamet,LAC,20,22020,12,382.0
Joakim Noah,LAC,20,22020,12,19.0
Terance Mann,LAC,20,22020,12,265.0
Amir Coffey,LAC,20,22020,12,464.0
Johnathan Motley,LAC,20,22020,12,843.0
Rodney McGruder,LAC,20,22020,12,543.0
Lou Williams,LAC,19,22019,12,81.0
Montrezl Harrell,LAC,19,22019,12,106.0
Patrick Beverley,LAC,19,22019,12,84.0
Danilo Gallinari,LAC,19,22019,12,61.0
Luc Mbah a Moute,LAC,19,22019,12,188.0
Jerome Robinson,LAC,19,22019,12,923.0
Tyrone Wallace,LAC,19,22019,12,761.0
Johnathan Motley,LAC,19,22019,12,843.0
Milos Teodosic,LAC,19,22019,12,646.0
Angel Delgado,LAC,19,22019,12,928.0
Shai Gilgeous-Alexander,LAC,19,22019,12,202.0
Marcin Gortat,LAC,19,22019,12,71.0
Sindarius Thornwell,LAC,19,22019,12,525.0
Lou Williams,LAC,18,22018,12,81.0
Montrezl Harrell,LAC,18,22018,12,106.0
Danilo Gallinari,LAC,18,22018,12,61.0
Jamil Wilson,LAC,18,22018,12,687.0
Sam Dekker,LAC,18,22018,12,469.0
Patrick Beverley,LAC,18,22018,12,84.0
Milos Teodosic,LAC,18,22018,12,646.0
Tyrone Wallace,LAC,18,22018,12,761.0
Sindarius Thornwell,LAC,18,22018,12,525.0
Austin Rivers,LAC,18,22018,12,452.0
Jawun Evans,LAC,18,22018,12,691.0
DeAndre Jordan,LAC,18,22018,12,29.0
Wesley Johnson,LAC,18,22018,12,421.0
C.J. Williams,LAC,18,22018,12,606.0
Chris Paul,LAC,17,22017,12,4.0
Blake Griffin,LAC,17,22017,12,42.0
JJ Redick,LAC,17,22017,12,62.0
DeAndre Jordan,LAC,17,22017,12,29.0
Marreese Speights,LAC,17,22017,12,431.0
Luc Mbah a Moute,LAC,17,22017,12,188.0
Paul Pierce,LAC,17,22017,12,183.0
Wesley Johnson,LAC,17,22017,12,421.0
Austin Rivers,LAC,17,22017,12,452.0
Jamal Crawford,LAC,17,22017,12,322.0
Raymond Felton,LAC,17,22017,12,402.0
Alan Anderson,LAC,17,22017,12,348.0
Brandon Bass,LAC,17,22017,12,478.0
Diamond Stone,LAC,17,22017,12,1206.0
Chris Paul,LAC,16,22016,12,4.0
JJ Redick,LAC,16,22016,12,62.0
DeAndre Jordan,LAC,16,22016,12,29.0
Wesley Johnson,LAC,16,22016,12,421.0
Blake Griffin,LAC,16,22016,12,42.0
Jamal Crawford,LAC,16,22016,12,322.0
Paul Pierce,LAC,16,22016,12,183.0
Cole Aldrich,LAC,16,22016,12,486.0
Pablo Prigioni,LAC,16,22016,12,358.0
Luc Mbah a Moute,LAC,16,22016,12,188.0
Austin Rivers,LAC,16,22016,12,452.0
Branden Dawson,LAC,16,22016,12,1198.0
Jeff Ayres,LAC,16,22016,12,1155.0
Chris Paul,LAC,15,22015,12,4.0
JJ Redick,LAC,15,22015,12,62.0
Matt Barnes,LAC,15,22015,12,172.0
Blake Griffin,LAC,15,22015,12,42.0
DeAndre Jordan,LAC,15,22015,12,29.0
Hedo Turkoglu,LAC,15,22015,12,697.0
Jared Cunningham,LAC,15,22015,12,763.0
Jamal Crawford,LAC,15,22015,12,322.0
Jordan Farmar,LAC,15,22015,12,522.0
Jordan Hamilton,LAC,15,22015,12,636.0
Glen Davis,LAC,15,22015,12,1101.0
CJ Wilcox,LAC,15,22015,12,718.0
Spencer Hawes,LAC,15,22015,12,319.0
Chris Douglas-Roberts,LAC,15,22015,12,555.0
Lester Hudson,LAC,15,22015,12,802.0
Ekpe Udoh,LAC,15,22015,12,443.0
Dahntay Jones,LAC,15,22015,12,924.0
Chris Paul,LAC,14,22014,12,4.0
Matt Barnes,LAC,14,22014,12,172.0
JJ Redick,LAC,14,22014,12,62.0
Blake Griffin,LAC,14,22014,12,42.0
Jamal Crawford,LAC,14,22014,12,322.0
Darren Collison,LAC,14,22014,12,89.0
Jared Dudley,LAC,14,22014,12,162.0
Antawn Jamison,LAC,14,22014,12,1164.0
Willie Green,LAC,14,22014,12,854.0
DeAndre Jordan,LAC,14,22014,12,29.0
Hedo Turkoglu,LAC,14,22014,12,697.0
Stephen Jackson,LAC,14,22014,12,860.0
Reggie Bullock,LAC,14,22014,12,364.0
Sasha Vujacic,LAC,14,22014,12,506.0
Ryan Hollins,LAC,14,22014,12,708.0
Lou Williams,LAC,21,22021,12,81.0
Mfiondu Kabengele,LAC,21,22021,12,770.0
Derrick Walton Jr.,LAC,20,22020,12,775.0
Blake Griffin,LAC,18,22018,12,42.0
Willie Reed,LAC,18,22018,12,578.0
Josh Smith,LAC,16,22016,12,305.0
Avery Bradley,LAC,19,22019,12,226.0
Brice Johnson,LAC,18,22018,12,811.0
Lance Stephenson,LAC,16,22016,12,291.0
Serge Ibaka,LAC,22,22022,12,105.0
Maurice Harkless,LAC,20,22020,12,278.0
Boban Marjanovic,LAC,19,22019,12,429.0
Tobias Harris,LAC,19,22019,12,127.0
Mike Scott,LAC,19,22019,12,535.0
Byron Mullens,LAC,14,22014,12,1308.0
Reggie Bullock,LAC,15,22015,12,364.0
Justise Winslow,LAC,22,22022,12,368.0
Keon Johnson,LAC,22,22022,12,1320.0
Jerome Robinson,LAC,20,22020,12,923.0
LeBron James,LAL,23,22023,13,10.0
Anthony Davis,LAL,23,22023,13,9.0
Lonnie Walker IV,LAL,23,22023,13,1172.0
Russell Westbrook,LAL,23,22023,13,12.0
Wenyen Gabriel,LAL,23,22023,13,675.0
