player-id,player_season_id,NAME,TEAM,ORPM,DRPM,RPM,WINS,Season,SEASON_ID,PLAYER_ID
anderky01,anderky01-19,Kyle Anderson,MEM,-2.61,2.47,-0.14,0.96,19,22019,142
zelleco01,zelleco01-19,Cody Zeller,CHA,-0.92,0.77,-0.15,1,19,22019,287
spaldra01,spaldra01-19,Ray Spalding,DAL/PHX,-1.87,1.72,-0.15,0.11,19,22019,1121
wrighde01,wrighde01-19,Delon Wright,TOR/MEM,-0.52,0.37,-0.15,1.34,19,22019,196
ilyaser01,ilyaser01-19,Ersan Ilyasova,MIL,-1.49,1.28,-0.21,0.92,19,22019,156
bryanth01,bryanth01-19,Thomas Bryant,WSH,0.5,-0.71,-0.21,1.14,19,22019,547
plumlmi01,plumlmi01-19,Miles Plumlee,ATL,-1.87,1.65,-0.22,0.12,19,22019,580
dellama01,dellama01-19,Matthew Dellavedova,MIL/CLE,-0.38,0.15,-0.22,0.56,19,22019,253
hannadu01,hannadu01-19,Dusty Hannahs,MEM,-1.38,1.15,-0.24,0.02,19,22019,879
burtode02,burtode02-19,Deonte Burton,OKC,-2.71,2.47,-0.24,0.16,19,22019,818
zellety01,zellety01-19,Tyler Zeller,ATL/MEM,-2.62,2.37,-0.25,0.06,19,22019,394
crabbal01,crabbal01-19,Allen Crabbe,BKN,-1.29,1.04,-0.25,0.78,19,22019,232
barneha02,barneha02-19,Harrison Barnes,DAL/SAC,-1.31,1.06,-0.26,1.84,19,22019,243
boldejo01,boldejo01-19,Jonah Bolden,PHI,-0.08,-0.18,-0.26,0.45,19,22019,753
poeltja01,poeltja01-19,Jakob Poeltl,SA,-1.37,1.11,-0.26,0.91,19,22019,88
breweco01,breweco01-19,Corey Brewer,PHI/SAC,-1.63,1.37,-0.26,0.34,19,22019,179
noahjo01,noahjo01-19,Joakim Noah,MEM,-1.04,0.77,-0.27,0.49,19,22019,19
dedmode01,dedmode01-19,Dewayne Dedmon,ATL,-0.52,0.24,-0.28,1.19,19,22019,298
johnsst04,johnsst04-19,Stanley Johnson,DET/NO,-1.52,1.25,-0.28,0.83,19,22019,511
derozde01,derozde01-19,DeMar DeRozan,SA,-0.93,0.65,-0.28,1.86,19,22019,78
carrode01,carrode01-19,DeMarre Carroll,BKN,-0.08,-0.2,-0.29,1.2,19,22019,73
abrinal01,abrinal01-19,Alex Abrines,OKC,-1.48,1.19,-0.3,0.38,19,22019,493
baynear01,baynear01-19,Aron Baynes,BOS,-1.78,1.48,-0.3,0.57,19,22019,332
martija01,martija01-19,Jarell Martin,ORL,-1.28,0.97,-0.32,0.19,19,22019,954
lambje01,lambje01-19,Jeremy Lamb,CHA,-0.52,0.2,-0.32,1.51,19,22019,112
mbahalu01,mbahalu01-19,Luc Mbah a Moute,LAC,-1.82,1.48,-0.34,0.04,19,22019,188
fergute01,fergute01-19,Terrance Ferguson,OKC,0.11,-0.45,-0.34,1.36,19,22019,1178
shamela01,shamela01-19,Landry Shamet,PHI/LAC,1.68,-2.03,-0.36,1.16,19,22019,382
milleda01,milleda01-19,Darius Miller,NO,-0.62,0.26,-0.36,1.13,19,22019,434
mcraejo01,mcraejo01-19,Jordan McRae,WSH,-0.88,0.52,-0.37,0.21,19,22019,679
clarkjo01,clarkjo01-19,Jordan Clarkson,CLE,-0.03,-0.35,-0.38,1.27,19,22019,152
olynyke01,olynyke01-19,Kelly Olynyk,MIA,0.16,-0.54,-0.38,1.12,19,22019,247
huertke01,huertke01-19,Kevin Huerter,ATL,0.77,-1.15,-0.39,1.32,19,22019,370
greenje02,greenje02-19,Jeff Green,WSH,0.52,-0.91,-0.39,1.36,19,22019,413
leeco01,leeco01-19,Courtney Lee,NY/DAL,-1.06,0.67,-0.39,0.26,19,22019,231
willijo04,willijo04-19,Johnathan Williams,LAL,-1.5,1.1,-0.4,0.22,19,22019,856
niangge01,niangge01-19,Georges Niang,UTAH,0.32,-0.72,-0.41,0.29,19,22019,385
porteot01,porteot01-19,Otto Porter Jr.,WSH/CHI,-0.21,-0.21,-0.42,1.04,19,22019,52
jenkijo01,jenkijo01-19,John Jenkins,NY/WSH,-1.88,1.45,-0.43,0.19,19,22019,915
miltosh01,miltosh01-19,Shake Milton,PHI,-1.24,0.8,-0.44,0.15,19,22019,445
davisde01,davisde01-19,Deyonta Davis,ATL,-1.77,1.31,-0.47,0.07,19,22019,824
nwabada01,nwabada01-19,David Nwaba,CLE,-1.17,0.7,-0.47,0.54,19,22019,419
yabusgu01,yabusgu01-19,Guerschon Yabusele,BOS,-2.08,1.58,-0.5,0.12,19,22019,773
cartemi01,cartemi01-19,Michael Carter-Williams,HOU/ORL,-1,0.48,-0.52,0.2,19,22019,292
jordade01,jordade01-19,DeAndre Jordan,DAL/NY,-1.33,0.81,-0.52,1.09,19,22019,29
laymaja01,laymaja01-19,Jake Layman,POR,-0.16,-0.36,-0.52,0.69,19,22019,595
ellenhe01,ellenhe01-19,Henry Ellenson,DET/NY,-1.76,1.24,-0.52,0.12,19,22019,864
bridgmi01,bridgmi01-19,Mikal Bridges,PHX,-1.61,1.05,-0.56,1.2,19,22019,63
oquinky01,oquinky01-19,Kyle O'Quinn,IND,-0.36,-0.2,-0.56,0.19,19,22019,369
craigto01,craigto01-19,Torrey Craig,DEN,-1.13,0.57,-0.57,0.72,19,22019,468
lylestr01,lylestr01-19,Trey Lyles,DEN,-1.26,0.67,-0.58,0.51,19,22019,380
youngni01,youngni01-19,Nick Young,DEN,-2.47,1.89,-0.59,0.01,19,22019,315
randlch01,randlch01-19,Chasson Randle,WSH,-0.04,-0.55,-0.59,0.35,19,22019,663
tollian01,tollian01-19,Anthony Tolliver,MIN,-2.08,1.49,-0.59,0.48,19,22019,250
jerebjo01,jerebjo01-19,Jonas Jerebko,GS,-0.54,-0.05,-0.59,0.56,19,22019,255
jacksre01,jacksre01-19,Reggie Jackson,DET,0.7,-1.3,-0.6,1.09,19,22019,160
burketr01,burketr01-19,Trey Burke,NY/DAL,0.32,-0.93,-0.61,0.52,19,22019,371
stephla01,stephla01-19,Lance Stephenson,LAL,0.62,-1.23,-0.61,0.54,19,22019,291
jonesty01,jonesty01-19,Tyus Jones,MIN,-0.23,-0.39,-0.62,0.71,19,22019,273
holliro01,holliro01-19,Rondae Hollis-Jefferson,BKN,-2.09,1.46,-0.62,0.54,19,22019,300
humphis01,humphis01-19,Isaac Humphries,ATL,-1.71,1.05,-0.67,0.03,19,22019,1157
jeffeam01,jeffeam01-19,Amile Jefferson,ORL,-2.68,2.01,-0.67,0.03,19,22019,872
derrima01,derrima01-19,Marcus Derrickson,GS,-1.7,1.04,-0.67,0.03,19,22019,749
finnedo01,finnedo01-19,Dorian Finney-Smith,DAL,-2.64,1.96,-0.67,0.8,19,22019,201
johnsbj01,johnsbj01-19,BJ Johnson,ATL/SAC,-1.16,0.49,-0.68,0.02,19,22019,908
fournev01,fournev01-19,Evan Fournier,ORL,0.65,-1.33,-0.68,1.08,19,22019,258
danietr01,danietr01-19,Troy Daniels,PHX,-1.04,0.34,-0.7,0.29,19,22019,467
hensojo01,hensojo01-19,John Henson,MIL,-1.03,0.32,-0.72,0.07,19,22019,466
carteje01,carteje01-19,Jevon Carter,MEM,-1.49,0.76,-0.73,0.21,19,22019,481
bazemke01,bazemke01-19,Kent Bazemore,ATL,-0.08,-0.65,-0.73,0.65,19,22019,262
robinmi01,robinmi01-19,Mitchell Robinson,NY,-1.27,0.54,-0.73,0.51,19,22019,159
bacondw01,bacondw01-19,Dwayne Bacon,CHA,-0.62,-0.11,-0.74,0.28,19,22019,849
livinsh01,livinsh01-19,Shaun Livingston,GS,-1.68,0.94,-0.74,0.35,19,22019,263
harklma01,harklma01-19,Maurice Harkless,POR,-1.17,0.41,-0.76,0.51,19,22019,278
brownst02,brownst02-19,Sterling Brown,MIL,-0.47,-0.29,-0.76,0.37,19,22019,686
johnsal02,johnsal02-19,Alize Johnson,IND,-3.68,2.92,-0.76,0.02,19,22019,640
linje01,linje01-19,Jeremy Lin,ATL/TOR,0.11,-0.87,-0.76,0.5,19,22019,235
satorto01,satorto01-19,Tomas Satoransky,WSH,0.22,-0.99,-0.77,0.8,19,22019,318
hillge01,hillge01-19,George Hill,CLE/MIL,-1.34,0.57,-0.77,0.46,19,22019,102
brunsja01,brunsja01-19,Jalen Brunson,DAL,-0.17,-0.6,-0.78,0.53,19,22019,139
kurucro01,kurucro01-19,Rodions Kurucs,BKN,0.18,-0.96,-0.78,0.47,19,22019,764
monkma01,monkma01-19,Malik Monk,CHA,0.78,-1.56,-0.79,0.42,19,22019,284
labissk01,labissk01-19,Skal Labissiere,SAC/POR,-1.42,0.62,-0.8,0.06,19,22019,692
acyqu01,acyqu01-19,Quincy Acy,PHX,-2.73,1.93,-0.8,0.04,19,22019,549
robinje01,robinje01-19,Jerome Robinson,LAC,-1.41,0.6,-0.81,0.1,19,22019,923
davised01,davised01-19,Ed Davis,BKN,-2.53,1.72,-0.81,0.45,19,22019,209
exumda01,exumda01-19,Dante Exum,UTAH,-1.12,0.3,-0.82,0.21,19,22019,601
trieral01,trieral01-19,Allonzo Trier,NY,-1.68,0.86,-0.82,0.43,19,22019,926
aminual01,aminual01-19,Al-Farouq Aminu,POR,-0.56,-0.27,-0.82,0.72,19,22019,190
cookqu01,cookqu01-19,Quinn Cook,GS,-0.1,-0.73,-0.83,0.3,19,22019,1125
grahade01,grahade01-19,Devonte' Graham,CHA,-0.95,0.1,-0.85,0.19,19,22019,204
clarkia01,clarkia01-19,Ian Clark,NO,-0.06,-0.79,-0.85,0.29,19,22019,781
wallaty01,wallaty01-19,Tyrone Wallace,LAC,-2.18,1.32,-0.86,0.16,19,22019,761
lavinza01,lavinza01-19,Zach LaVine,CHI,0.85,-1.71,-0.86,0.62,19,22019,155
forbebr01,forbebr01-19,Bryn Forbes,SA,0.06,-0.92,-0.86,0.64,19,22019,610
isaacjo01,isaacjo01-19,Jonathan Isaac,ORL,-1.78,0.9,-0.88,0.54,19,22019,274
wiggian01,wiggian01-19,Andrew Wiggins,MIN,-0.94,0.06,-0.88,0.69,19,22019,153
farieke01,farieke01-19,Kenneth Faried,BKN/HOU,-0.67,-0.21,-0.89,0.19,19,22019,303
caulewi01,caulewi01-19,Willie Cauley-Stein,SAC,0.01,-0.91,-0.9,0.61,19,22019,390
leverca01,leverca01-19,Caris LeVert,BKN,-0.11,-0.79,-0.9,0.26,19,22019,339
josepco01,josepco01-19,Cory Joseph,IND,-2.58,1.68,-0.91,0.51,19,22019,207
willima02,willima02-19,Marvin Williams,CHA,-1.04,0.13,-0.91,0.53,19,22019,70
goodwbr01,goodwbr01-19,Brandon Goodwin,DEN,-2.48,1.57,-0.91,0.01,19,22019,772
hoodro01,hoodro01-19,Rodney Hood,CLE/POR,-1.73,0.81,-0.92,0.47,19,22019,185
jacksde01,jacksde01-19,Demetrius Jackson,PHI,-2.01,1.09,-0.92,0.01,19,22019,894
greenge01,greenge01-19,Gerald Green,HOU,0.37,-1.29,-0.92,0.35,19,22019,330
alkinra01,alkinra01-19,Rawle Alkins,CHI,-2.89,1.97,-0.93,0.02,19,22019,1168
bertada02,bertada02-19,Dairis Bertans,NO,-2.26,1.32,-0.94,0.04,19,22019,1288
dekkesa01,dekkesa01-19,Sam Dekker,CLE/WSH,-1.37,0.43,-0.95,0.17,19,22019,469
watanyu01,watanyu01-19,Yuta Watanabe,MEM,-2.22,1.26,-0.96,0.03,19,22019,648
diallha01,diallha01-19,Hamidou Diallo,OKC,-1.12,0.16,-0.96,0.11,19,22019,428
iwundwe01,iwundwe01-19,Wes Iwundu,ORL,-2.95,1.98,-0.97,0.24,19,22019,731
motlejo01,motlejo01-19,Johnathan Motley,LAC,-0.79,-0.18,-0.97,0.03,19,22019,843
teodomi01,teodomi01-19,Milos Teodosic,LAC,-0.04,-0.94,-0.98,0.03,19,22019,646
anderju01,anderju01-19,Justin Anderson,ATL,-0.69,-0.29,-0.98,0.1,19,22019,702
johnsty01,johnsty01-19,Tyler Johnson,MIA/PHX,-0.24,-0.75,-0.99,0.29,19,22019,171
birchkh01,birchkh01-19,Khem Birch,ORL,-2.01,1.01,-0.99,0.12,19,22019,397
batumni01,batumni01-19,Nicolas Batum,CHA,-0.87,-0.13,-1,0.44,19,22019,75
jonesja04,jonesja04-19,Jalen Jones,CLE,-2.16,1.16,-1.01,0.04,19,22019,1135
evansty01,evansty01-19,Tyreke Evans,IND,0.09,-1.1,-1.01,0.25,19,22019,151
thomakh01,thomakh01-19,Khyri Thomas,DET,-3.4,2.39,-1.01,0.03,19,22019,554
harride01,harride01-19,Devin Harris,DAL,0.59,-1.62,-1.03,0.17,19,22019,217
beaslmi01,beaslmi01-19,Michael Beasley,LAL,-1.42,0.39,-1.03,0.04,19,22019,521
mooreet01,mooreet01-19,E'Twaun Moore,NO,0.54,-1.58,-1.04,0.23,19,22019,426
brownbr01,brownbr01-19,Bruce Brown,DET,-2.72,1.67,-1.05,0.22,19,22019,326
brownlo01,brownlo01-19,Lorenzo Brown,TOR,-1.64,0.59,-1.05,0.03,19,22019,722
#N/A,#N/A,Billy Garrett Jr.,NY,-1.89,0.83,-1.06,0.01,19,22019,1207
fredeji01,fredeji01-19,Jimmer Fredette,PHX,-1.95,0.9,-1.06,0.01,19,22019,571
udohek01,udohek01-19,Ekpe Udoh,UTAH,-1.92,0.85,-1.08,0.04,19,22019,443
cabocbr01,cabocbr01-19,Bruno Caboclo,MEM,-1.08,0,-1.08,0.1,19,22019,627
pinsoth01,pinsoth01-19,Theo Pinson,BKN,-1.88,0.8,-1.08,0.02,19,22019,822
leaftj01,leaftj01-19,T.J. Leaf,IND,-1.87,0.77,-1.1,0.06,19,22019,944
wagnemo01,wagnemo01-19,Moritz Wagner,LAL,-0.96,-0.14,-1.1,0.05,19,22019,584
ibakase01,ibakase01-19,Serge Ibaka,TOR,-1.04,-0.07,-1.11,0.21,19,22019,105
smithis01,smithis01-19,Ish Smith,DET,-1.7,0.58,-1.12,0.11,19,22019,245
payneca01,payneca01-19,Cameron Payne,CHI/CLE,-0.64,-0.49,-1.13,0.06,19,22019,267
saricda01,saricda01-19,Dario Saric,PHI/MIN,-0.01,-1.12,-1.13,0.17,19,22019,271
jacksfr01,jacksfr01-19,Frank Jackson,NO,0.01,-1.15,-1.14,0.1,19,22019,632
arcidry01,arcidry01-19,Ryan Arcidiacono,CHI,-0.99,-0.16,-1.15,0.15,19,22019,407
shumpim01,shumpim01-19,Iman Shumpert,SAC/HOU,-0.76,-0.4,-1.16,0.1,19,22019,280
kiddgmi01,kiddgmi01-19,Michael Kidd-Gilchrist,CHA,-2.36,1.2,-1.17,0.07,19,22019,143
mcgruro01,mcgruro01-19,Rodney McGruder,MIA,-1.7,0.53,-1.17,0.09,19,22019,543
ennisja01,ennisja01-19,James Ennis III,HOU/PHI,-0.47,-0.71,-1.18,0.06,19,22019,435
diallch01,diallch01-19,Cheick Diallo,NO,-0.71,-0.48,-1.2,0.04,19,22019,684
dunnkr01,dunnkr01-19,Kris Dunn,CHI,-0.41,-0.78,-1.2,0.06,19,22019,313
robinde01,robinde01-19,Devin Robinson,WSH,-2.12,0.91,-1.21,0,19,22019,742
bogutan01,bogutan01-19,Andrew Bogut,GS,-2.8,1.58,-1.21,0,19,22019,161
hasleud01,hasleud01-19,Udonis Haslem,MIA,-2.88,1.66,-1.22,0,19,22019,891
vandeja01,vandeja01-19,Jarred Vanderbilt,DEN,-2.63,1.39,-1.24,0,19,22019,214
richama01,richama01-19,Malachi Richardson,TOR,-1.68,0.42,-1.26,0,19,22019,1102
bradlto01,bradlto01-19,Tony Bradley,UTAH,-2.03,0.76,-1.27,0,19,22019,456
holidju01,holidju01-19,Justin Holiday,CHI/MEM,-2.55,1.28,-1.27,-0.04,19,22019,205
morrija01,morrija01-19,Jaylen Morris,MIL,-2.42,1.15,-1.28,0,19,22019,867
sumneed01,sumneed01-19,Edmond Sumner,IND,-1.83,0.54,-1.29,-0.01,19,22019,964
willike04,willike04-19,Kenrich Williams,NO,-0.78,-0.51,-1.3,-0.04,19,22019,352
okogijo01,okogijo01-19,Josh Okogie,MIN,-0.8,-0.51,-1.31,-0.07,19,22019,363
macurjp01,macurjp01-19,J.P. Macura,CHA,-2.63,1.31,-1.31,0,19,22019,963
johnsam01,johnsam01-19,Amir Johnson,PHI,-0.82,-0.5,-1.32,-0.03,19,22019,154
markkla01,markkla01-19,Lauri Markkanen,CHI,-0.93,-0.4,-1.33,-0.09,19,22019,317
parsoch01,parsoch01-19,Chandler Parsons,MEM,-1.24,-0.09,-1.33,-0.03,19,22019,95
nowitdi01,nowitdi01-19,Dirk Nowitzki,DAL,-0.85,-0.48,-1.33,-0.05,19,22019,35
mckinal01,mckinal01-19,Alfonzo McKinnie,GS,-1.73,0.37,-1.36,-0.07,19,22019,650
bongais01,bongais01-19,Isaac Bonga,LAL,-3.62,2.26,-1.36,-0.01,19,22019,400
bembrde01,bembrde01-19,DeAndre' Bembry,ATL,-1.32,-0.05,-1.37,-0.16,19,22019,492
greenja01,greenja01-19,JaMychal Green,MEM/LAC,-2.46,1.07,-1.39,-0.13,19,22019,342
edwarvi01,edwarvi01-19,Vincent Edwards,HOU,-2.72,1.28,-1.44,0,19,22019,1017
templga01,templga01-19,Garrett Temple,MEM/LAC,-1.85,0.41,-1.44,-0.27,19,22019,295
bridgmi02,bridgmi02-19,Miles Bridges,CHA,-1.04,-0.4,-1.44,-0.22,19,22019,98
mccontj01,mccontj01-19,T.J. McConnell,PHI,-0.57,-0.87,-1.45,-0.2,19,22019,203
grahatr01,grahatr01-19,Treveon Graham,BKN,-2.04,0.59,-1.45,-0.11,19,22019,561
brookma01,brookma01-19,MarShon Brooks,MEM,-1.93,0.48,-1.45,-0.05,19,22019,574
nancela02,nancela02-19,Larry Nance Jr.,CLE,-0.71,-0.75,-1.47,-0.27,19,22019,220
gilesha01,gilesha01-19,Harry Giles III,SAC,-1.32,-0.16,-1.48,-0.13,19,22019,1209
poythal01,poythal01-19,Alex Poythress,ATL,-1.49,0.01,-1.48,-0.05,19,22019,1216
brookdi01,brookdi01-19,Dillon Brooks,MEM,-2.52,1.04,-1.48,-0.05,19,22019,335
paytoel01,paytoel01-19,Elfrid Payton,NO,1.79,-3.28,-1.49,-0.24,19,22019,222
clarkga01,clarkga01-19,Gary Clark,HOU,-2.69,1.2,-1.49,-0.1,19,22019,734
colliza01,colliza01-19,Zach Collins,POR,-2.48,0.99,-1.49,-0.22,19,22019,703
princta02,princta02-19,Taurean Prince,ATL,1.03,-2.52,-1.49,-0.29,19,22019,538
bullore01,bullore01-19,Reggie Bullock,DET/LAL,0.15,-1.65,-1.5,-0.35,19,22019,364
mejrisa01,mejrisa01-19,Salah Mejri,DAL,-1.72,0.19,-1.53,-0.08,19,22019,515
blossja01,blossja01-19,Jaron Blossomgame,CLE,-3.19,1.65,-1.54,-0.08,19,22019,808
walkelo01,walkelo01-19,Lonnie Walker IV,SA,-2.75,1.19,-1.56,-0.02,19,22019,1172
noelne01,noelne01-19,Nerlens Noel,OKC,-2.34,0.76,-1.57,-0.24,19,22019,401
warretj01,warretj01-19,T.J. Warren,PHX,-0.99,-0.58,-1.58,-0.32,19,22019,239
parketo01,parketo01-19,Tony Parker,CHA,-1.34,-0.24,-1.58,-0.23,19,22019,367
musadz01,musadz01-19,Dzanan Musa,BKN,-2.51,0.92,-1.59,-0.01,19,22019,769
jacksja02,jacksja02-19,Jaren Jackson Jr.,MEM,-2.54,0.93,-1.61,-0.38,19,22019,189
zizican01,zizican01-19,Ante Zizic,CLE,-2.7,1.08,-1.61,-0.26,19,22019,744
reedda01,reedda01-19,Davon Reed,IND,-2.83,1.21,-1.62,-0.01,19,22019,593
spellom01,spellom01-19,Omari Spellman,ATL,-1.37,-0.26,-1.63,-0.23,19,22019,1202
jonesda03,jonesda03-19,Damian Jones,GS,-1.55,-0.08,-1.64,-0.12,19,22019,785
bartowi01,bartowi01-19,Will Barton,DEN,0.04,-1.68,-1.64,-0.34,19,22019,169
leoname01,leoname01-19,Meyers Leonard,POR,-0.31,-1.33,-1.64,-0.23,19,22019,453
dotsoda01,dotsoda01-19,Damyean Dotson,NY,-0.8,-0.87,-1.67,-0.6,19,22019,626
#N/A,#N/A,Frank Mason III,SAC,0.07,-1.78,-1.71,-0.13,19,22019,676
bateske01,bateske01-19,Keita Bates-Diop,MIN,-1.88,0.15,-1.73,-0.16,19,22019,644
morrima02,morrima02-19,Markieff Morris,WSH/OKC,-0.86,-0.88,-1.74,-0.46,19,22019,316
simonan01,simonan01-19,Anfernee Simons,POR,-1.99,0.24,-1.75,-0.05,19,22019,424
dienggo01,dienggo01-19,Gorgui Dieng,MIN,-1.01,-0.74,-1.75,-0.37,19,22019,200
rondora01,rondora01-19,Rajon Rondo,LAL,0.21,-1.96,-1.75,-0.52,19,22019,346
leuerjo01,leuerjo01-19,Jon Leuer,DET,-3.27,1.52,-1.76,-0.13,19,22019,446
gasolpa01,gasolpa01-19,Pau Gasol,SA/MIL,-1.65,-0.12,-1.77,-0.14,19,22019,87
aytonde01,aytonde01-19,Deandre Ayton,PHX,-1.32,-0.45,-1.77,-0.84,19,22019,254
arizatr01,arizatr01-19,Trevor Ariza,PHX/WSH,0.26,-2.04,-1.78,-0.93,19,22019,82
ingrabr01,ingrabr01-19,Brandon Ingram,LAL,-1.04,-0.75,-1.79,-0.7,19,22019,236
matenya01,matenya01-19,Yante Maten,MIA,-3.05,1.26,-1.79,-0.01,19,22019,848
chandwi01,chandwi01-19,Wilson Chandler,PHI/LAC,-1.2,-0.6,-1.79,-0.46,19,22019,242
harrish01,harrish01-19,Shaquille Harrison,CHI,-1.82,0.02,-1.8,-0.56,19,22019,404
pattoju01,pattoju01-19,Justin Patton,PHI,-2.93,1.1,-1.83,-0.01,19,22019,940
canaais01,canaais01-19,Isaiah Canaan,PHX/MIN/MIL,-1.46,-0.36,-1.83,-0.26,19,22019,572
willial03,willial03-19,Alan Williams,BKN,-3.2,1.37,-1.83,-0.01,19,22019,449
highsha01,highsha01-19,Haywood Highsmith,PHI,-2.79,0.96,-1.83,-0.01,19,22019,1184
matthwe02,matthwe02-19,Wesley Matthews,DAL/NY/IND,-0.89,-0.95,-1.84,-0.89,19,22019,64
mcgeeja01,mcgeeja01-19,JaVale McGee,LAL,-0.04,-1.81,-1.85,-0.78,19,22019,336
houseda01,houseda01-19,Danuel House Jr.,HOU,-1.37,-0.48,-1.86,-0.39,19,22019,379
chandty01,chandty01-19,Tyson Chandler,PHX/LAL,-3.02,1.16,-1.86,-0.39,19,22019,109
paytoga02,paytoga02-19,Gary Payton II,WSH,-3.85,1.99,-1.86,0,19,22019,176
delgaan01,delgaan01-19,Angel Delgado,LAC,-3.15,1.28,-1.87,-0.01,19,22019,928
rabbiv01,rabbiv01-19,Ivan Rabb,MEM,-2,0.12,-1.88,-0.32,19,22019,1083
willicj01,willicj01-19,C.J. Williams,MIN,-2.53,0.65,-1.88,-0.05,19,22019,606
scottmi01,scottmi01-19,Mike Scott,LAC/PHI,-1.55,-0.36,-1.91,-0.65,19,22019,535
johnsja01,johnsja01-19,James Johnson,MIA,-1.48,-0.44,-1.92,-0.56,19,22019,129
baglema01,baglema01-19,Marvin Bagley III,SAC,-0.49,-1.44,-1.93,-0.77,19,22019,565
riverau01,riverau01-19,Austin Rivers,WSH/HOU,-1.55,-0.38,-1.93,-0.99,19,22019,452
harteis01,harteis01-19,Isaiah Hartenstein,HOU,-3.08,1.15,-1.94,-0.1,19,22019,310
turneev01,turneev01-19,Evan Turner,POR,-2.23,0.29,-1.94,-0.75,19,22019,411
jonesde02,jonesde02-19,Derrick Jones Jr.,MIA,-3.66,1.71,-1.94,-0.54,19,22019,307
smithde03,smithde03-19,Dennis Smith Jr.,DAL/NY,-0.93,-1.01,-1.94,-0.74,19,22019,512
kanteen01,kanteen01-19,Enes Freedom,NY/POR,-1.18,-0.76,-1.94,-0.79,19,22019,591
vonleno01,vonleno01-19,Noah Vonleh,NY,-1.71,-0.24,-1.95,-0.86,19,22019,392
allenja01,allenja01-19,Jarrett Allen,BKN,-1.06,-0.92,-1.98,-1.14,19,22019,97
naderab01,naderab01-19,Abdel Nader,OKC,-2.19,0.21,-1.98,-0.35,19,22019,706
hardati02,hardati02-19,Tim Hardaway Jr.,NY/DAL,-0.71,-1.28,-1.98,-1.07,19,22019,157
fraziti01,fraziti01-19,Tim Frazier,MIL/NO,0.24,-2.22,-1.98,-0.6,19,22019,569
mudiaem01,mudiaem01-19,Emmanuel Mudiay,NY,-0.51,-1.48,-1.99,-0.86,19,22019,995
maconda01,maconda01-19,Daryl Macon,DAL,-2.76,0.77,-1.99,-0.04,19,22019,996
youngtr01,youngtr01-19,Trae Young,ATL,3.05,-5.05,-2,-1.42,19,22019,38
bakerro01,bakerro01-19,Ron Baker,NY/WSH,-3.04,1.03,-2.02,-0.09,19,22019,563
loydjo01,loydjo01-19,Jordan Loyd,TOR,-3.29,1.27,-2.02,-0.03,19,22019,972
hernaju01,hernaju01-19,Juancho Hernangomez,DEN,-2.62,0.59,-2.03,-0.72,19,22019,473
robingl02,robingl02-19,Glenn Robinson III,DET,-2.27,0.23,-2.04,-0.31,19,22019,567
welshth01,welshth01-19,Thomas Welsh,DEN,-4.16,2.12,-2.04,-0.01,19,22019,885
adelde01,adelde01-19,Deng Adel,CLE,-4.08,2.02,-2.06,-0.1,19,22019,1212
washbju01,washbju01-19,Julian Washburn,MEM,-3.15,1.06,-2.09,-0.15,19,22019,1047
hicksis01,hicksis01-19,Isaiah Hicks,NY,-4.5,2.38,-2.11,-0.01,19,22019,935
okafoja01,okafoja01-19,Jahlil Okafor,NO,-1.01,-1.1,-2.12,-0.61,19,22019,858
gibsota01,gibsota01-19,Taj Gibson,MIN,-0.94,-1.2,-2.14,-1.11,19,22019,195
adamsja01,adamsja01-19,Jaylen Adams,ATL,-1.13,-1.02,-2.15,-0.31,19,22019,983
ntilila01,ntilila01-19,Frank Ntilikina,NY,-2.91,0.72,-2.19,-0.58,19,22019,465
fryech01,fryech01-19,Channing Frye,CLE,-1.8,-0.4,-2.2,-0.22,19,22019,122
smithja02,smithja02-19,Jason Smith,WSH/MIL/NO,-2.75,0.55,-2.2,-0.13,19,22019,696
knighbr03,knighbr03-19,Brandon Knight,HOU/CLE,-1.9,-0.31,-2.21,-0.5,19,22019,325
lenal01,lenal01-19,Alex Len,ATL,0.3,-2.51,-2.22,-1.16,19,22019,425
mykhasv01,mykhasv01-19,Svi Mykhailiuk,LAL/DET,-2.55,0.34,-2.22,-0.29,19,22019,484
oubreke01,oubreke01-19,Kelly Oubre Jr.,WSH/PHX,-1.55,-0.69,-2.24,-1.39,19,22019,359
bradlav01,bradlav01-19,Avery Bradley,LAC/MEM,-1.51,-0.73,-2.25,-1.4,19,22019,226
pattepa01,pattepa01-19,Patrick Patterson,OKC,-1.69,-0.58,-2.26,-0.63,19,22019,193
wilsodj01,wilsodj01-19,D.J. Wilson,MIL,-2.18,-0.08,-2.26,-0.65,19,22019,576
ingraan01,ingraan01-19,Andre Ingram,LAL,-3.55,1.28,-2.27,-0.01,19,22019,727
caupatr01,caupatr01-19,Troy Caupain,ORL,-3.7,1.43,-2.27,-0.01,19,22019,813
milescj01,milescj01-19,CJ Miles,TOR/MEM,-2.24,-0.04,-2.28,-0.64,19,22019,244
allengr01,allengr01-19,Grayson Allen,UTAH,-0.92,-1.4,-2.32,-0.3,19,22019,355
frazime01,frazime01-19,Melvin Frazier Jr.,ORL,-3.64,1.32,-2.33,-0.03,19,22019,1138
briscis01,briscis01-19,Isaiah Briscoe,ORL,-3.32,0.99,-2.33,-0.41,19,22019,1183
